,user_id,name,priority,category
9675,ccb1d560-2349-11ea-ace3-74d02b9c93aa,continue my education,1,career
9676,ccb1d560-2349-11ea-ace3-74d02b9c93aa,name all of your savings accounts,5,financial
9678,ccb1d562-2349-11ea-879d-74d02b9c93aa,add sprints to your run,3,fitness
9679,ccb1d562-2349-11ea-879d-74d02b9c93aa,squeeze in 10 minutes of exercise per day,2,fitness
9680,ccb1d562-2349-11ea-879d-74d02b9c93aa,swim a mile,3,fitness
9681,ccb1d562-2349-11ea-879d-74d02b9c93aa,leave a legacy,4,long-term
9682,ccb1d562-2349-11ea-879d-74d02b9c93aa,open an investment account,4,financial
9683,ccb1d562-2349-11ea-879d-74d02b9c93aa,earn enough money to be generous,3,financial
9684,ccb1d562-2349-11ea-879d-74d02b9c93aa,start planning for retirement,5,financial
9685,ccb1d562-2349-11ea-879d-74d02b9c93aa,redesign the inside of your home,4,creative
9686,ccb1d562-2349-11ea-879d-74d02b9c93aa,write a short story,4,creative
9687,ccb1d562-2349-11ea-879d-74d02b9c93aa,read the entire bible,4,spiritual
9688,ccb1d562-2349-11ea-879d-74d02b9c93aa,take trips to the 50 holiest sites in the world,5,spiritual
9689,ccb1d562-2349-11ea-879d-74d02b9c93aa,practice mindfulness by learning to live in the moment,2,spiritual
9690,ccb1d563-2349-11ea-b779-74d02b9c93aa,be a good family member,4,social and family
9691,ccb1d563-2349-11ea-b779-74d02b9c93aa,learn to forgive,5,social and family
9692,ccb1d563-2349-11ea-b779-74d02b9c93aa,volunteer,3,social and family
9693,ccb1d563-2349-11ea-b779-74d02b9c93aa,interview a spiritual leader,2,spiritual
9694,ccb1d563-2349-11ea-b779-74d02b9c93aa,go to bed at a reasonable time,1,healthy
9695,ccb1d563-2349-11ea-b779-74d02b9c93aa,journal every day,5,personal
9696,ccb1d564-2349-11ea-957c-74d02b9c93aa,do a no-spend challenge,2,financial
9697,ccb1d564-2349-11ea-957c-74d02b9c93aa,name all of your savings accounts,4,financial
9698,ccb1d564-2349-11ea-957c-74d02b9c93aa,invent something,1,long-term
9699,ccb1d564-2349-11ea-957c-74d02b9c93aa,travel abroad,1,long-term
9700,ccb1d564-2349-11ea-957c-74d02b9c93aa,adopt a child,3,long-term
9701,ccb1d564-2349-11ea-957c-74d02b9c93aa,interview a spiritual leader,3,spiritual
9702,ccb1d564-2349-11ea-957c-74d02b9c93aa,practice mindfulness by learning to live in the moment,3,spiritual
9703,ccb1d564-2349-11ea-957c-74d02b9c93aa,overcome the fear of public speaking,1,career
9704,ccb1d564-2349-11ea-957c-74d02b9c93aa,exceed the expectations,5,career
9705,ccb1d564-2349-11ea-957c-74d02b9c93aa,become the expert,2,career
9706,ccb1d565-2349-11ea-b71c-74d02b9c93aa,adopt a child,4,long-term
9707,ccb1d565-2349-11ea-b71c-74d02b9c93aa,become my best self,2,long-term
9708,ccb1d565-2349-11ea-b71c-74d02b9c93aa,"set a local, state, or world record in something",2,long-term
9709,ccb1d565-2349-11ea-b71c-74d02b9c93aa,apply knowledge in a useful way to benefit,3,knowledge
9710,ccb1d565-2349-11ea-b71c-74d02b9c93aa,explore two new places,3,knowledge
9711,ccb1d565-2349-11ea-b71c-74d02b9c93aa,be open to broadening,3,knowledge
9712,ccb1d566-2349-11ea-8e73-74d02b9c93aa,eat more veggies,2,healthy
9713,ccb1d566-2349-11ea-8e73-74d02b9c93aa,become a thought leader,1,career
9714,ccb1d566-2349-11ea-8e73-74d02b9c93aa,make a vision board,2,creative
9715,ccb1d567-2349-11ea-9d7c-74d02b9c93aa,name all of your savings accounts,3,financial
9716,ccb1d567-2349-11ea-9d7c-74d02b9c93aa,start planning for retirement,5,financial
9717,ccb1d567-2349-11ea-9d7c-74d02b9c93aa,start my own business,5,career
9718,ccb1d567-2349-11ea-9d7c-74d02b9c93aa,make a career out of a hobby,3,career
9719,ccb1d567-2349-11ea-9d7c-74d02b9c93aa,be respected,2,social and family
9720,ccb1d567-2349-11ea-9d7c-74d02b9c93aa,make a vision board,5,creative
9721,ccb1d567-2349-11ea-9d7c-74d02b9c93aa,enjoy being a beginner,4,creative
9722,ccb1d567-2349-11ea-9d7c-74d02b9c93aa,rally a community around,2,long-term
9723,ccb1d567-2349-11ea-9d7c-74d02b9c93aa,become my best self,4,long-term
9724,ccb1d568-2349-11ea-ac2f-74d02b9c93aa,adopt a child,3,long-term
9725,ccb1d568-2349-11ea-ac2f-74d02b9c93aa,leave a legacy,3,long-term
9726,ccb1d568-2349-11ea-ac2f-74d02b9c93aa,learn to love,2,long-term
9727,ccb1d568-2349-11ea-ac2f-74d02b9c93aa,earn enough money to be generous,3,financial
9728,ccb1d568-2349-11ea-ac2f-74d02b9c93aa,live debt-free,3,financial
9729,ccb1d568-2349-11ea-ac2f-74d02b9c93aa,become a master at reiki,4,spiritual
9730,ccb1d568-2349-11ea-ac2f-74d02b9c93aa,read the entire bible,3,spiritual
9731,ccb1d568-2349-11ea-ac2f-74d02b9c93aa,attend a silent retreat,4,spiritual
9732,ccb1d569-2349-11ea-b555-74d02b9c93aa,journal every day,5,personal
9733,ccb1d569-2349-11ea-b555-74d02b9c93aa,learn something new,5,personal
9734,ccb1d569-2349-11ea-b555-74d02b9c93aa,live debt-free,1,financial
9735,ccb1d569-2349-11ea-b555-74d02b9c93aa,donate to a cause you care about,3,financial
9736,ccb1d56a-2349-11ea-a54e-74d02b9c93aa,take a â€˜meâ€™ day,2,knowledge
9737,ccb1d56a-2349-11ea-a54e-74d02b9c93aa,learn to view my mistakes,2,knowledge
9738,ccb1d56a-2349-11ea-a54e-74d02b9c93aa,be an innovator,2,career
9739,ccb1d56a-2349-11ea-a54e-74d02b9c93aa,continue my education,5,career
9740,ccb1d56a-2349-11ea-a54e-74d02b9c93aa,make a career out of a hobby,4,career
9741,ccb1d56a-2349-11ea-a54e-74d02b9c93aa,eat in for 30 days straight,5,healthy
9742,ccb1d56a-2349-11ea-a54e-74d02b9c93aa,go to bed at a reasonable time,4,healthy
9743,ccb1d56a-2349-11ea-a54e-74d02b9c93aa,journal every day,5,personal
9744,ccb1d56a-2349-11ea-a54e-74d02b9c93aa,limit screen time after work,2,personal
9745,ccb1d56a-2349-11ea-a54e-74d02b9c93aa,read 20 pages per day,1,personal
9746,ccb1d56a-2349-11ea-a54e-74d02b9c93aa,master four plyometric moves,2,fitness
9747,ccb1d56a-2349-11ea-a54e-74d02b9c93aa,hold a deep squat for one minute,4,fitness
9748,ccb1d56b-2349-11ea-a595-74d02b9c93aa,"cut out the small, frequent purchases",3,financial
9749,ccb1d56b-2349-11ea-a595-74d02b9c93aa,negotiate a bill,3,financial
9750,ccb1d56b-2349-11ea-a595-74d02b9c93aa,earn enough money to be generous,5,financial
9751,ccb1d56b-2349-11ea-a595-74d02b9c93aa,meet someone who has a religious or spiritual background,4,spiritual
9752,ccb1d56c-2349-11ea-95f1-74d02b9c93aa,start a gratitude journal,3,personal
9753,ccb1d56c-2349-11ea-95f1-74d02b9c93aa,plan your dream vacation,3,personal
9754,ccb1d56c-2349-11ea-95f1-74d02b9c93aa,limit screen time after work,2,personal
9755,ccb1d56c-2349-11ea-95f1-74d02b9c93aa,maintain a healthy work-life balance,5,social and family
9756,ccb1d56c-2349-11ea-95f1-74d02b9c93aa,become an active listener,2,social and family
9757,ccb1d56c-2349-11ea-95f1-74d02b9c93aa,exceed the expectations,5,career
9758,ccb1d56c-2349-11ea-95f1-74d02b9c93aa,create a website,5,career
9759,ccb1d56c-2349-11ea-95f1-74d02b9c93aa,start my own business,5,career
9760,ccb1d56c-2349-11ea-95f1-74d02b9c93aa,go au natural,1,healthy
9761,ccb1d56c-2349-11ea-95f1-74d02b9c93aa,quit smoking,5,healthy
9762,ccb1d56c-2349-11ea-95f1-74d02b9c93aa,add strength,3,healthy
9764,ccb1d56e-2349-11ea-9e72-74d02b9c93aa,overcome the fear of public speaking,4,career
9765,ccb1d56e-2349-11ea-9e72-74d02b9c93aa,create a website,4,career
9766,ccb1d56e-2349-11ea-9e72-74d02b9c93aa,maintain a healthy work-life balance,5,social and family
9767,ccb1d56e-2349-11ea-9e72-74d02b9c93aa,rally a community around,4,long-term
9768,ccb1d56e-2349-11ea-9e72-74d02b9c93aa,create financial freedom,4,long-term
9769,ccb1d56e-2349-11ea-9e72-74d02b9c93aa,leave a legacy,5,long-term
9770,ccb1d56e-2349-11ea-9e72-74d02b9c93aa,make a vision board,4,creative
9771,ccb1d56e-2349-11ea-9e72-74d02b9c93aa,redesign the inside of your home,5,creative
9772,ccb1d56e-2349-11ea-9e72-74d02b9c93aa,don't spend beyond,2,financial
9773,ccb1d56f-2349-11ea-8391-74d02b9c93aa,volunteer,4,social and family
9774,ccb1d56f-2349-11ea-8391-74d02b9c93aa,be a good family member,1,social and family
9775,ccb1d56f-2349-11ea-8391-74d02b9c93aa,learn to forgive,3,social and family
9776,ccb1d56f-2349-11ea-8391-74d02b9c93aa,get an advanced degree in a subject,1,knowledge
9777,ccb1d56f-2349-11ea-8391-74d02b9c93aa,take a â€˜meâ€™ day,2,knowledge
9778,ccb1d56f-2349-11ea-8391-74d02b9c93aa,be open to broadening,2,knowledge
9779,ccb1d570-2349-11ea-90d7-74d02b9c93aa,get an advanced degree in a subject,5,knowledge
9780,ccb1d570-2349-11ea-90d7-74d02b9c93aa,take a â€˜meâ€™ day,2,knowledge
9781,ccb1d570-2349-11ea-90d7-74d02b9c93aa,get started on one thing i've been putting off,2,knowledge
9782,ccb1d570-2349-11ea-90d7-74d02b9c93aa,learn to love,5,long-term
9783,ccb1d570-2349-11ea-90d7-74d02b9c93aa,create financial freedom,3,long-term
9784,ccb1d570-2349-11ea-90d7-74d02b9c93aa,take trips to the 50 holiest sites in the world,3,spiritual
9785,ccb1d570-2349-11ea-90d7-74d02b9c93aa,learn how to identify with my higher self,1,spiritual
9786,ccb1d570-2349-11ea-90d7-74d02b9c93aa,interview a spiritual leader,2,spiritual
9787,ccb1d570-2349-11ea-90d7-74d02b9c93aa,have additional income,2,financial
9788,ccb1d570-2349-11ea-90d7-74d02b9c93aa,create a website,2,career
9789,ccb1d570-2349-11ea-90d7-74d02b9c93aa,make a career out of a hobby,5,career
9790,ccb1d570-2349-11ea-90d7-74d02b9c93aa,become the expert,5,career
9791,ccb1d571-2349-11ea-aa27-74d02b9c93aa,remember to do more deep breathing,4,healthy
9792,ccb1d571-2349-11ea-aa27-74d02b9c93aa,quit smoking,5,healthy
9793,ccb1d571-2349-11ea-aa27-74d02b9c93aa,learn to have empathy,2,social and family
9794,ccb1d571-2349-11ea-aa27-74d02b9c93aa,reach out to a distant family member,1,social and family
9795,ccb1d571-2349-11ea-aa27-74d02b9c93aa,be inspiring,1,social and family
9796,ccb1d571-2349-11ea-aa27-74d02b9c93aa,30 days of yoga,5,fitness
9797,ccb1d571-2349-11ea-aa27-74d02b9c93aa,run a 10k,3,fitness
9798,ccb1d571-2349-11ea-aa27-74d02b9c93aa,take trips to the 50 holiest sites in the world,4,spiritual
9799,ccb1d571-2349-11ea-aa27-74d02b9c93aa,drink or bathe in lourdes water,1,spiritual
9800,ccb1d571-2349-11ea-aa27-74d02b9c93aa,start a gratitude journal,4,personal
9801,ccb1d571-2349-11ea-aa27-74d02b9c93aa,plan your dream vacation,1,personal
9802,ccb1d571-2349-11ea-aa27-74d02b9c93aa,read 20 pages per day,3,personal
9804,ccb1d573-2349-11ea-9dd4-74d02b9c93aa,create a budgeting habit,3,financial
9805,ccb1d573-2349-11ea-9dd4-74d02b9c93aa,love whatever you are doing that is making you money,4,financial
9806,ccb1d573-2349-11ea-9dd4-74d02b9c93aa,plan your dream vacation,4,personal
9807,ccb1d573-2349-11ea-9dd4-74d02b9c93aa,get up when your alarm goes off,1,personal
9808,ccb1d574-2349-11ea-b162-74d02b9c93aa,take a painting class,4,creative
9809,ccb1d574-2349-11ea-b162-74d02b9c93aa,enjoy being a beginner,1,creative
9810,ccb1d574-2349-11ea-b162-74d02b9c93aa,don't spend beyond,1,financial
9811,ccb1d574-2349-11ea-b162-74d02b9c93aa,check your credit report,5,financial
9812,ccb1d575-2349-11ea-86e4-74d02b9c93aa,interview a spiritual leader,2,spiritual
9813,ccb1d575-2349-11ea-86e4-74d02b9c93aa,become a master at reiki,1,spiritual
9814,ccb1d575-2349-11ea-86e4-74d02b9c93aa,"write 1,200 words each day for a month",2,creative
9815,ccb1d575-2349-11ea-86e4-74d02b9c93aa,enjoy being a beginner,4,creative
9816,ccb1d575-2349-11ea-86e4-74d02b9c93aa,write a short story,2,creative
9817,ccb1d575-2349-11ea-86e4-74d02b9c93aa,open an investment account,4,financial
9818,ccb1d575-2349-11ea-86e4-74d02b9c93aa,update your budget,5,financial
9819,ccb1d575-2349-11ea-86e4-74d02b9c93aa,have additional income,5,financial
9820,ccb1d575-2349-11ea-86e4-74d02b9c93aa,invent something,4,long-term
9821,ccb1d575-2349-11ea-86e4-74d02b9c93aa,start a family,5,long-term
9822,ccb1d575-2349-11ea-86e4-74d02b9c93aa,rally a community around,3,long-term
9823,ccb1d576-2349-11ea-9126-74d02b9c93aa,go au natural,3,healthy
9824,ccb1d577-2349-11ea-853e-74d02b9c93aa,learn to live in line with spiritual values,1,spiritual
9825,ccb1d577-2349-11ea-853e-74d02b9c93aa,get enough sleep,3,healthy
9826,ccb1d577-2349-11ea-853e-74d02b9c93aa,eat in for 30 days straight,1,healthy
9827,ccb1d577-2349-11ea-853e-74d02b9c93aa,learn a new language,1,knowledge
9828,ccb1d577-2349-11ea-853e-74d02b9c93aa,apply knowledge in a useful way to benefit,4,knowledge
9830,ccb1d579-2349-11ea-8adc-74d02b9c93aa,learn to have empathy,2,social and family
9831,ccb1d579-2349-11ea-8adc-74d02b9c93aa,be interpersonally effective,2,social and family
9832,ccb1d579-2349-11ea-8adc-74d02b9c93aa,be a good family member,2,social and family
9833,ccb1d579-2349-11ea-8adc-74d02b9c93aa,make an extra $500,4,financial
9834,ccb1d579-2349-11ea-8adc-74d02b9c93aa,do thirty pushups,1,fitness
9835,ccb1d579-2349-11ea-8adc-74d02b9c93aa,do a handstand for at least 10 seconds,5,fitness
9836,ccb1d579-2349-11ea-8adc-74d02b9c93aa,learn to love,2,long-term
9837,ccb1d579-2349-11ea-8adc-74d02b9c93aa,create financial freedom,5,long-term
9838,ccb1d579-2349-11ea-8adc-74d02b9c93aa,travel abroad,1,long-term
9839,ccb1d57a-2349-11ea-9601-74d02b9c93aa,become more regular at attending religious services,1,spiritual
9840,ccb1d57a-2349-11ea-9601-74d02b9c93aa,meet someone who has a religious or spiritual background,2,spiritual
9841,ccb1d57a-2349-11ea-9601-74d02b9c93aa,read the entire bible,5,spiritual
9842,ccb1d57a-2349-11ea-9601-74d02b9c93aa,don't spend beyond,1,financial
9843,ccb1d57a-2349-11ea-9601-74d02b9c93aa,add sprints to your run,1,fitness
9844,ccb1d57a-2349-11ea-9601-74d02b9c93aa,do a handstand for at least 10 seconds,1,fitness
9845,ccb1d57b-2349-11ea-aee7-74d02b9c93aa,quit smoking,3,healthy
9846,ccb1d57b-2349-11ea-aee7-74d02b9c93aa,train for a marathon,1,healthy
9847,ccb1d57c-2349-11ea-86ee-74d02b9c93aa,walk after lunch or dinner,2,fitness
9848,ccb1d57c-2349-11ea-86ee-74d02b9c93aa,travel abroad,1,long-term
9849,ccb1d57c-2349-11ea-86ee-74d02b9c93aa,become the expert,4,career
9850,ccb1d57c-2349-11ea-86ee-74d02b9c93aa,make a career out of a hobby,4,career
9851,ccb1d57c-2349-11ea-86ee-74d02b9c93aa,overcome the fear of public speaking,3,career
9852,ccb1d57c-2349-11ea-86ee-74d02b9c93aa,redesign the inside of your home,4,creative
9853,ccb1d57c-2349-11ea-86ee-74d02b9c93aa,take a painting class,1,creative
9854,ccb1d57d-2349-11ea-8b32-74d02b9c93aa,learn to love,4,long-term
9855,ccb1d57d-2349-11ea-8b32-74d02b9c93aa,add strength,3,healthy
9856,ccb1d57d-2349-11ea-8b32-74d02b9c93aa,drink water,2,healthy
9857,ccb1d57e-2349-11ea-84fe-74d02b9c93aa,be inspiring,1,social and family
9858,ccb1d57e-2349-11ea-84fe-74d02b9c93aa,be respected,5,social and family
9859,ccb1d57e-2349-11ea-84fe-74d02b9c93aa,learn to forgive,2,social and family
9860,ccb1d57e-2349-11ea-84fe-74d02b9c93aa,learn how to knit,5,creative
9861,ccb1d57f-2349-11ea-9877-74d02b9c93aa,take a â€˜meâ€™ day,2,knowledge
9862,ccb1d57f-2349-11ea-9877-74d02b9c93aa,explore two new places,2,knowledge
9863,ccb1d57f-2349-11ea-9877-74d02b9c93aa,get an advanced degree in a subject,4,knowledge
9864,ccb1d57f-2349-11ea-9877-74d02b9c93aa,practice mindfulness by learning to live in the moment,3,spiritual
9865,ccb1d580-2349-11ea-8de8-74d02b9c93aa,learn to live in line with spiritual values,1,spiritual
9866,ccb1d580-2349-11ea-8de8-74d02b9c93aa,practice mindfulness by learning to live in the moment,2,spiritual
9867,ccb1d580-2349-11ea-8de8-74d02b9c93aa,become more regular at attending religious services,4,spiritual
9868,ccb1d581-2349-11ea-8713-74d02b9c93aa,make a career out of a hobby,1,career
9869,ccb1d581-2349-11ea-8713-74d02b9c93aa,continue my education,4,career
9870,ccb1d581-2349-11ea-8713-74d02b9c93aa,create a website,4,career
9871,ccb1d581-2349-11ea-8713-74d02b9c93aa,start a family,3,long-term
9872,ccb1d581-2349-11ea-8713-74d02b9c93aa,apply knowledge in a useful way to benefit,2,knowledge
9873,ccb1d581-2349-11ea-8713-74d02b9c93aa,be open to broadening,3,knowledge
9874,ccb1d581-2349-11ea-8713-74d02b9c93aa,drink or bathe in lourdes water,3,spiritual
9875,ccb1d581-2349-11ea-8713-74d02b9c93aa,read the entire bible,1,spiritual
9876,ccb1d582-2349-11ea-a7d3-74d02b9c93aa,plan your dream vacation,5,personal
9877,ccb1d582-2349-11ea-a7d3-74d02b9c93aa,get up when your alarm goes off,3,personal
9878,ccb1d582-2349-11ea-a7d3-74d02b9c93aa,journal every day,2,personal
9879,ccb1d583-2349-11ea-830a-74d02b9c93aa,continue my education,5,career
9880,ccb1d583-2349-11ea-830a-74d02b9c93aa,be an innovator,3,career
9881,ccb1d584-2349-11ea-bf93-74d02b9c93aa,recognize that learning can happen anywhere,1,knowledge
9882,ccb1d584-2349-11ea-bf93-74d02b9c93aa,exceed the expectations,3,career
9883,ccb1d584-2349-11ea-bf93-74d02b9c93aa,become a thought leader,1,career
9884,ccb1d584-2349-11ea-bf93-74d02b9c93aa,don't spend beyond,3,financial
9885,ccb1d584-2349-11ea-bf93-74d02b9c93aa,learn to love,3,long-term
9886,ccb1d584-2349-11ea-bf93-74d02b9c93aa,travel abroad,2,long-term
9887,ccb1d584-2349-11ea-bf93-74d02b9c93aa,become my best self,3,long-term
9888,ccb1d584-2349-11ea-bf93-74d02b9c93aa,add sprints to your run,4,fitness
9889,ccb1d584-2349-11ea-bf93-74d02b9c93aa,30 days of yoga,2,fitness
9890,ccb1d585-2349-11ea-a8d6-74d02b9c93aa,do a no-spend challenge,4,financial
9891,ccb1d585-2349-11ea-a8d6-74d02b9c93aa,earn enough money to be generous,1,financial
9892,ccb1d585-2349-11ea-a8d6-74d02b9c93aa,love whatever you are doing that is making you money,1,financial
9893,ccb1d585-2349-11ea-a8d6-74d02b9c93aa,"write 1,200 words each day for a month",3,creative
9894,ccb1d585-2349-11ea-a8d6-74d02b9c93aa,learn how to knit,4,creative
9895,ccb1d585-2349-11ea-a8d6-74d02b9c93aa,choreograph a dance,4,creative
9896,ccb1d585-2349-11ea-a8d6-74d02b9c93aa,ditch the junk foods and start eating clean,1,healthy
9898,ccb1d587-2349-11ea-b017-74d02b9c93aa,try meal prepping,5,healthy
9899,ccb1d587-2349-11ea-b017-74d02b9c93aa,add strength,2,healthy
9900,ccb1d587-2349-11ea-b017-74d02b9c93aa,read 20 pages per day,2,personal
9901,ccb1d587-2349-11ea-b017-74d02b9c93aa,do a media detox,3,personal
9902,ccb1d587-2349-11ea-b017-74d02b9c93aa,plan your dream vacation,3,personal
9903,ccb1d587-2349-11ea-b017-74d02b9c93aa,pay off my student loans and build a college fund for my children,2,financial
9904,ccb1d587-2349-11ea-b017-74d02b9c93aa,create a budgeting habit,1,financial
9905,ccb1d587-2349-11ea-b017-74d02b9c93aa,love whatever you are doing that is making you money,3,financial
9906,ccb1d587-2349-11ea-b017-74d02b9c93aa,start a family,1,long-term
9907,ccb1d588-2349-11ea-bd70-74d02b9c93aa,walk after lunch or dinner,5,fitness
9908,ccb1d588-2349-11ea-bd70-74d02b9c93aa,run a 10k,1,fitness
9909,ccb1d588-2349-11ea-bd70-74d02b9c93aa,learn to love,4,long-term
9910,ccb1d589-2349-11ea-bf32-74d02b9c93aa,do a media detox,5,personal
9911,ccb1d589-2349-11ea-bf32-74d02b9c93aa,learn something new,1,personal
9912,ccb1d589-2349-11ea-bf32-74d02b9c93aa,plan your dream vacation,1,personal
9913,ccb1d589-2349-11ea-bf32-74d02b9c93aa,make an extra $500,5,financial
9915,ccb1d58b-2349-11ea-89fb-74d02b9c93aa,overcome the fear of public speaking,4,career
9916,ccb1d58b-2349-11ea-89fb-74d02b9c93aa,start my own business,1,career
9917,ccb1d58b-2349-11ea-89fb-74d02b9c93aa,create a website,3,career
9918,ccb1d58c-2349-11ea-bd13-74d02b9c93aa,go au natural,5,healthy
9919,ccb1d58c-2349-11ea-bd13-74d02b9c93aa,become a master at reiki,1,spiritual
9920,ccb1d58c-2349-11ea-bd13-74d02b9c93aa,check your credit report,3,financial
9921,ccb1d58c-2349-11ea-bd13-74d02b9c93aa,buy a high level of insurance,2,financial
9923,ccb1d58e-2349-11ea-994d-74d02b9c93aa,take a â€˜meâ€™ day,3,knowledge
9924,ccb1d58e-2349-11ea-994d-74d02b9c93aa,maintain a positive mindset in all learning environments,1,knowledge
9925,ccb1d58e-2349-11ea-994d-74d02b9c93aa,apply knowledge in a useful way to benefit,2,knowledge
9926,ccb1d58e-2349-11ea-994d-74d02b9c93aa,do a media detox,3,personal
9927,ccb1d58e-2349-11ea-994d-74d02b9c93aa,read 20 pages per day,2,personal
9928,ccb1d58e-2349-11ea-994d-74d02b9c93aa,make an extra $500,2,financial
9929,ccb1d58e-2349-11ea-994d-74d02b9c93aa,live debt-free,4,financial
9930,ccb1d58e-2349-11ea-994d-74d02b9c93aa,reach out to a distant family member,3,social and family
9931,ccb1d58e-2349-11ea-994d-74d02b9c93aa,maintain a healthy work-life balance,5,social and family
9932,ccb1d58e-2349-11ea-994d-74d02b9c93aa,create a website,3,career
9933,ccb1d58e-2349-11ea-994d-74d02b9c93aa,become a mentor,3,career
9934,ccb1d58f-2349-11ea-b7d9-74d02b9c93aa,love whatever you are doing that is making you money,5,financial
9935,ccb1d58f-2349-11ea-b7d9-74d02b9c93aa,earn enough money to be generous,5,financial
9936,ccb1d58f-2349-11ea-b7d9-74d02b9c93aa,live debt-free,2,financial
9937,ccb1d58f-2349-11ea-b7d9-74d02b9c93aa,become a master at reiki,3,spiritual
9938,ccb1d58f-2349-11ea-b7d9-74d02b9c93aa,meet someone who has a religious or spiritual background,1,spiritual
9939,ccb1d58f-2349-11ea-b7d9-74d02b9c93aa,become more regular at attending religious services,1,spiritual
9940,ccb1d590-2349-11ea-afb5-74d02b9c93aa,learn how to knit,1,creative
9941,ccb1d590-2349-11ea-afb5-74d02b9c93aa,redesign the inside of your home,1,creative
9942,ccb1d590-2349-11ea-afb5-74d02b9c93aa,write a short story,2,creative
9943,ccb1d590-2349-11ea-afb5-74d02b9c93aa,rally a community around,3,long-term
9944,ccb1d590-2349-11ea-afb5-74d02b9c93aa,explore two new places,1,knowledge
9945,ccb1d590-2349-11ea-afb5-74d02b9c93aa,don't spend beyond,2,financial
9946,ccb1d590-2349-11ea-afb5-74d02b9c93aa,be inspiring,1,social and family
9947,ccb1d591-2349-11ea-9a8f-74d02b9c93aa,read the entire bible,3,spiritual
9948,ccb1d591-2349-11ea-9a8f-74d02b9c93aa,learn to live in line with spiritual values,1,spiritual
9949,ccb1d591-2349-11ea-9a8f-74d02b9c93aa,recognize that learning can happen anywhere,3,knowledge
9950,ccb1d591-2349-11ea-9a8f-74d02b9c93aa,explore two new places,5,knowledge
9951,ccb1d591-2349-11ea-9a8f-74d02b9c93aa,get started on one thing i've been putting off,5,knowledge
9952,ccb1d591-2349-11ea-9a8f-74d02b9c93aa,drink water,2,healthy
9953,ccb1d591-2349-11ea-9a8f-74d02b9c93aa,help other people live healthier lives,1,healthy
9954,ccb1d592-2349-11ea-ab3e-74d02b9c93aa,add strength,4,healthy
9955,ccb1d592-2349-11ea-ab3e-74d02b9c93aa,quit smoking,4,healthy
9956,ccb1d592-2349-11ea-ab3e-74d02b9c93aa,try a new sport or activity,3,healthy
9957,ccb1d592-2349-11ea-ab3e-74d02b9c93aa,create a website,2,career
9958,ccb1d592-2349-11ea-ab3e-74d02b9c93aa,become a thought leader,4,career
9959,ccb1d592-2349-11ea-ab3e-74d02b9c93aa,exceed the expectations,4,career
9960,ccb1d592-2349-11ea-ab3e-74d02b9c93aa,do a no-spend challenge,1,financial
9961,ccb1d592-2349-11ea-ab3e-74d02b9c93aa,"cut out the small, frequent purchases",2,financial
9962,ccb1d592-2349-11ea-ab3e-74d02b9c93aa,pay off my student loans and build a college fund for my children,2,financial
9963,ccb1d592-2349-11ea-ab3e-74d02b9c93aa,learn to forgive,3,social and family
9964,ccb1d592-2349-11ea-ab3e-74d02b9c93aa,be interpersonally effective,1,social and family
9965,ccb1d592-2349-11ea-ab3e-74d02b9c93aa,learn to have empathy,4,social and family
9967,ccb1d594-2349-11ea-a1ea-74d02b9c93aa,volunteer,5,social and family
9968,ccb1d594-2349-11ea-a1ea-74d02b9c93aa,drink water,1,healthy
9969,ccb1d595-2349-11ea-93f7-74d02b9c93aa,be an innovator,3,career
9970,ccb1d596-2349-11ea-aae9-74d02b9c93aa,drink water,2,healthy
9971,ccb1d596-2349-11ea-aae9-74d02b9c93aa,go to bed at a reasonable time,3,healthy
9972,ccb1d596-2349-11ea-aae9-74d02b9c93aa,meditate every morning,4,healthy
9973,ccb1d596-2349-11ea-aae9-74d02b9c93aa,volunteer,5,social and family
9974,ccb1d597-2349-11ea-8a22-74d02b9c93aa,learn how to knit,2,creative
9975,ccb1d597-2349-11ea-8a22-74d02b9c93aa,make a vision board,2,creative
9976,ccb1d597-2349-11ea-8a22-74d02b9c93aa,build something,1,creative
9977,ccb1d597-2349-11ea-8a22-74d02b9c93aa,adopt a child,4,long-term
9978,ccb1d597-2349-11ea-8a22-74d02b9c93aa,rally a community around,1,long-term
9979,ccb1d597-2349-11ea-8a22-74d02b9c93aa,get up when your alarm goes off,2,personal
9980,ccb1d597-2349-11ea-8a22-74d02b9c93aa,read 20 pages per day,5,personal
9981,ccb1d597-2349-11ea-8a22-74d02b9c93aa,meet someone who has a religious or spiritual background,4,spiritual
9982,ccb1d597-2349-11ea-8a22-74d02b9c93aa,attend a silent retreat,2,spiritual
9983,ccb1d597-2349-11ea-8a22-74d02b9c93aa,eat more veggies,3,healthy
9984,ccb1d598-2349-11ea-8465-74d02b9c93aa,journal every day,1,personal
9985,ccb1d598-2349-11ea-8465-74d02b9c93aa,learn something new,3,personal
9986,ccb1d598-2349-11ea-8465-74d02b9c93aa,enjoy being a beginner,2,creative
9987,ccb1d598-2349-11ea-8465-74d02b9c93aa,learn to ask for help,1,social and family
9988,ccb1d598-2349-11ea-8465-74d02b9c93aa,start planning for retirement,5,financial
9989,ccb1d598-2349-11ea-8465-74d02b9c93aa,buy a high level of insurance,4,financial
9990,ccb1d598-2349-11ea-8465-74d02b9c93aa,do a one-arm pushup,5,fitness
